ID,Predicted y values
7120,95.3511
7121,92.164215
7123,108.92822
7124,99.779366
7127,108.66642
7131,102.01931
7132,96.10929
7133,86.373604
7134,122.05481
7135,91.948235
7136,94.499245
7137,100.61705
7141,101.16539
7144,98.54411
7147,112.24089
7148,89.12407
7150,94.1543
7151,95.3511
7152,99.751495
7154,96.01987
7156,99.0543
7157,107.649864
7159,117.47439
7161,94.60506
7163,92.62474
7164,103.65076
7167,72.69267
7169,101.9999
7170,94.931175
7173,83.19551
7174,95.95568
7177,123.67962
7178,98.67488
7179,87.7934
7180,74.33535
7181,111.42089
7182,96.791794
7184,95.34637
7185,110.48307
7186,86.4776
7187,111.136345
7188,113.41899
7189,110.021355
7191,99.23909
7193,111.57789
7197,95.82087
7199,106.54302
7200,109.42802
7201,91.948235
7204,100.11335
7207,111.2176
7209,106.82858
7210,98.43186
7211,105.80234
7213,88.48977
7214,113.25459
7216,112.35746
7217,93.66535
7220,111.79358
7224,106.08975
7225,78.16018
7226,112.35746
7227,98.65269
7234,110.48307
7236,106.07773
7239,118.16504
7240,89.05862
7242,113.37836
7244,109.46
7245,90.87179
7247,117.063835
7248,74.25628
7249,113.55224
7250,106.753235
7251,99.88381
7252,117.86974
7253,76.45955
7256,85.86753
7260,104.54136
7261,106.965256
7264,93.9628
7269,117.89215
7270,89.39624
7273,111.225235
7279,95.14915
7281,112.47629
7284,97.49559
7285,102.41043
7286,114.48718
7287,94.864624
7289,91.49843
7292,93.39885
7293,109.45622
7296,96.686424
7297,104.82217
7298,88.92231
7299,108.220894
7301,105.404884
7304,101.407936
7306,108.64575
7308,91.49843
7309,95.96168
7312,89.137665
7313,76.45955
7314,97.00944
7316,87.05487
7319,120.15028
7321,97.74554
7323,96.41648
7324,105.29264
7325,96.27455
7328,96.47423
7330,74.267715
7334,95.94731
7337,112.08251
7338,93.510544
7339,85.637535
7341,83.27099
7342,114.09051
7344,114.09991
7345,101.628334
7347,112.50618
7349,112.47629
7350,101.61769
7353,104.81339
7355,118.17528
7356,102.458176
7357,131.51762
7358,96.76106
7360,97.683815
7363,103.70305
7364,95.43149
7366,97.14474
7368,100.74285
7369,106.789276
7370,90.02718
7373,98.83147
7374,103.18732
7375,99.09784
7377,91.6953
7379,86.195435
7380,111.89766
7382,111.88555
7383,106.57793
7385,97.82281
7386,100.96783
7391,93.44609
7394,94.404465
7396,106.753235
7397,83.39048
7399,95.19769
7400,100.019264
7403,54.379654
7405,108.41834
7408,107.99034
7414,105.62984
7416,100.87969
7417,96.92685
7419,100.28805
7420,98.99256
7421,90.21749
7422,91.07383
7423,85.79072
7425,77.49893
7430,94.12681
7432,105.46618
7433,103.71402
7434,112.86579
7436,103.74788
7437,89.681854
7438,95.289536
7440,99.697044
7441,90.64697
7442,111.58919
7445,116.04483
7446,94.53157
7448,98.54208
7450,117.566216
7451,96.56356
7454,111.26353
7455,91.18093
7457,118.94133
7459,98.767235
7462,89.93772
7464,96.56356
7465,101.61764
7466,93.70828
7467,113.07289
7469,102.76945
7472,99.73353
7473,106.088844
7479,95.94731
7480,102.105736
7484,105.05937
7491,90.96958
7494,113.879456
7495,108.64578
7501,115.66192
7503,89.66351
7504,106.702065
7505,99.39663
7508,120.73327
7509,96.55694
7510,76.45955
7511,111.68989
7515,93.89126
7516,100.61267
7517,92.24452
7518,101.08342
7519,92.53385
7521,84.17282
7522,111.65355
7524,106.597984
7526,95.58909
7527,96.597946
7528,109.20732
7529,90.15214
7534,98.31277
7537,107.974686
7538,101.89987
7540,103.91307
7541,123.69553
7545,115.39083
7551,109.55813
7553,102.648506
7554,100.92956
7555,105.29783
7561,103.22582
7562,109.92555
7564,88.71161
7565,103.47748
7566,93.37502
7567,110.07689
7569,95.32678
7570,91.30381
7571,103.51942
7572,85.772255
7574,114.219154
7578,109.36045
7579,106.688065
7586,108.24253
7587,67.275826
7590,96.068474
7593,106.088844
7594,87.89665
7595,93.37502
7600,90.30463
7601,67.13048
7602,94.70639
7603,147.01099
7604,86.667656
7606,90.69044
7608,152.3692
7613,119.66028
7615,116.50846
7616,107.412766
7617,103.73542
7618,96.597946
7619,100.30936
7622,102.67049
7623,98.45098
7624,91.18904
7625,104.492485
7626,99.127106
7627,100.23009
7628,80.688385
7631,103.12083
7632,96.914825
7633,83.79806
7634,106.88377
7635,95.48381
7636,114.089264
7637,114.089264
7639,87.44074
7640,78.46721
7644,116.98064
7645,99.437744
7648,97.14689
7649,96.93747
7650,103.78893
7652,101.61764
7653,89.39448
7655,95.80433
7659,106.228806
7662,103.86742
7664,83.8632
7666,90.8524
7668,108.329384
7669,102.51327
7670,102.78941
7672,93.42449
7673,100.34431
7678,98.99165
7679,98.087456
7680,112.91252
7683,89.92754
7685,114.48718
7688,91.22255
7690,105.30065
7692,93.93479
7693,99.233086
7695,112.08251
7696,91.361565
7698,87.11515
7699,113.90677
7702,106.601166
7703,110.25428
7704,97.03355
7707,111.68989
7713,82.942955
7715,114.44401
7717,126.82906
7718,103.83052
7719,103.65385
7721,92.29058
7722,94.5167
7725,98.07577
7727,93.55022
7730,75.37784
7733,90.45448
7735,101.55418
7740,110.30598
7741,110.52673
7742,88.6544
7744,102.368
7747,91.99224
7750,79.36537
7752,103.42683
7754,115.87358
7756,124.45773
7757,94.818565
7758,100.492615
7760,110.028625
7761,98.17611
7763,117.7528
7765,87.63459
7767,115.41084
7768,94.99767
7771,91.48966
7773,92.83878
7774,115.630554
7776,103.98139
7779,94.519516
7783,104.0926
7786,98.9654
7787,100.30998
7789,94.31329
7791,89.2936
7793,87.32947
7794,103.79302
7795,88.35909
7799,73.88052
7800,104.1326
7802,97.21159
7805,115.08235
7807,91.03909
7808,91.41331
7811,99.285164
7817,105.793564
7818,94.23918
7819,97.24522
7822,103.409
7823,108.76325
7825,114.913925
7828,86.91996
7832,94.76525
7833,84.05737
7834,119.68172
7835,85.1432
7837,93.52788
7840,91.89749
7842,92.53635
7843,115.02185
7844,93.535255
7846,98.17611
7850,101.25963
7853,108.920654
7855,111.35454
7858,97.06753
7863,110.25088
7865,110.69668
7866,101.31651
7868,91.16308
7869,106.27216
7871,70.951515
7872,101.44095
7874,109.59671
7877,97.314644
7878,106.43529
7879,109.77823
7881,85.07407
7883,85.85926
7885,96.85181
7886,98.827934
7889,109.97064
7890,91.12823
7891,85.62956
7893,88.94529
7894,92.67785
7896,105.58973
7898,95.274185
7901,93.46316
7902,112.50618
7904,130.74582
7905,98.7749
7906,109.44576
7909,93.71011
7910,87.73161
7913,86.98055
7918,109.82469
7919,88.96817
7923,86.514336
7925,89.70729
7927,88.67667
7930,88.57852
7932,102.585236
7933,94.067116
7935,100.13285
7939,109.93141
7942,96.99475
7943,122.405075
7945,99.6653
7946,100.74285
7948,98.11764
7949,106.088844
7950,80.48949
7951,115.41084
7955,99.73411
7959,90.09078
7960,110.30598
7961,86.82571
7962,101.26504
7964,84.20535
7965,96.01431
7966,112.99658
7967,101.99741
7968,85.34524
7971,113.71025
7974,88.96817
7976,112.97571
7978,107.94928
7982,110.30598
7983,85.21746
7984,111.176285
7986,91.57854
7989,106.088844
7991,112.50618
7992,126.06445
7993,89.14695
7994,110.68439
7995,94.76525
7997,110.87807
7998,111.176285
7999,105.793564
8002,92.82977
8007,91.971504
8009,98.752335
8011,99.68991
8013,90.45071
8015,106.27846
8017,104.01112
8019,114.48718
8023,100.301674
8024,104.549995
8026,115.17793
8027,98.895836
8029,85.94032
8030,110.79954
8031,92.91479
8033,112.39602
8035,88.802704
8036,124.35927
8039,105.473946
8042,90.97015
8044,99.91796
8046,79.38951
8048,115.13475
8049,98.7749
8050,103.97404
8053,82.226
8054,94.53117
8059,89.93913
8061,91.617516
8062,98.21878
8064,103.70697
8066,102.83213
8067,90.72751
8068,98.528786
8070,96.37759
8071,109.23121
8072,92.523994
8076,93.67498
8080,83.00061
8081,119.60253
8084,109.156624
8087,95.97522
8089,89.416405
8090,116.19353
8091,112.090225
8094,111.90561
8100,98.683365
8101,90.337036
8110,88.22574
8111,112.50618
8112,97.3818
8115,104.39646
8116,92.431816
8118,103.70697
8121,127.42017
8125,113.62779
8127,117.17573
8128,99.42746
8129,110.10037
8131,89.80001
8138,91.49251
8139,105.206894
8140,90.75423
8141,92.83878
8142,110.48093
8143,110.641304
8145,115.17793
8146,79.2475
8148,103.50627
8153,113.22493
8154,97.76297
8155,111.80446
8161,85.36668
8162,108.417
8163,103.365585
8166,109.35344
8168,110.298355
8170,81.45667
8172,110.836136
8173,93.583405
8176,106.37272
8179,96.79875
8181,94.05684
8182,115.50544
8184,125.78601
8190,104.700134
8191,91.067085
8194,114.632195
8196,118.85301
8198,111.89532
8199,106.60722
8201,110.185616
8202,96.212616
8207,92.666374
8208,112.11253
8211,104.48845
8214,107.14625
8217,94.79956
8218,109.78528
8222,90.38321
8229,97.37338
8231,94.170296
8233,88.005104
8236,90.51614
8238,113.65144
8240,114.36676
8243,126.70233
8246,114.748505
8250,93.71086
8254,97.54784
8256,69.466
8257,106.12385
8258,88.37986
8260,88.33516
8261,103.08073
8263,124.36188
8264,89.08025
8267,114.24352
8268,95.06787
8271,92.50734
8272,112.11253
8275,103.40998
8276,91.082596
8277,100.71886
8278,109.966675
8279,93.55457
8280,105.24191
8281,98.28763
8282,103.06349
8287,106.428856
8288,88.139366
8289,116.10654
8294,85.97701
8296,93.291176
8299,98.68806
8302,101.14473
8308,97.460205
8314,100.64238
8315,95.964096
8316,116.349464
8317,107.23919
8319,119.33735
8320,89.688774
8321,115.52019
8323,94.855995
8325,109.06343
8326,101.27023
8328,99.209656
8330,108.455986
8331,92.519
8332,110.379005
8334,86.59946
8338,91.994644
8339,101.05636
8341,94.537506
8345,108.959404
8346,99.32299
8347,112.23987
8349,117.64062
8351,83.72843
8352,107.66879
8353,99.209656
8355,109.41988
8358,111.125175
8359,127.33097
8360,84.27806
8361,107.57708
8363,98.905426
8364,98.0174
8365,101.04901
8366,97.25763
8370,120.12312
8372,88.34235
8376,90.82495
8377,105.79624
8379,113.418846
8380,80.08743
8381,132.03786
8386,81.54152
8388,100.03673
8389,89.87714
8391,110.43557
8394,97.54784
8396,107.2047
8398,99.82424
8400,80.07646
8401,96.53642
8404,94.537506
8407,93.03876
8408,124.2526
8409,99.84828
8410,108.735466
8411,96.38709
8413,89.22265
8414,101.561295
8416,103.377
